Row #	X	Y	XY-up	XY-down
97	0.727105677127838	0.926777780056	1.17793846130371	1.1779899597168
98	0.727189123630524	0.926777780056	1.1779899597168	1.17804145812988
99	0.727272570133209	0.926777780056	1.17804145812988	1.17809307575226
100	0.727356016635895	0.926777780056	1.17809295654297	1.17814457416534
101	0.72743946313858	0.926777780056	1.17814457416534	1.17819607257843
102	0.727522850036621	0.926777780056	1.17819595336914	1.17824745178223
103	0.727606236934662	0.926777780056	1.17824745178223	1.17829895019531
104	0.727689623832703	0.926777780056	1.17829895019531	1.1783504486084
105	0.727773010730743	0.926777780056	1.1783504486084	1.17840206623077
106	0.727856338024139	0.926777780056	1.17840194702148	1.17845344543457
107	0.727939665317535	0.926777780056	1.17845344543457	1.17850494384766
108	0.728023052215576	0.926777780056	1.17850494384766	1.17855644226074
109	0.728106319904327	0.926777780056	1.17855632305145	1.17860782146454
110	0.728189647197723	0.926777780056	1.17860782146454	1.17865931987762
111	0.728272914886475	0.926777780056	1.17865931987762	1.17871081829071
112	0.728356122970581	0.926777780056	1.17871081829071	1.17876219749451
113	0.728439390659332	0.926777780056	1.17876219749451	1.1788135766983
114	0.728522598743439	0.926777780056	1.1788135766983	1.17886507511139
115	0.728605806827545	0.926777780056	1.17886507511139	1.17891645431519
116	0.728689014911652	0.926777780056	1.17891645431519	1.17896783351898
117	0.728772163391113	0.926777780056	1.17896783351898	1.17901933193207
118	0.72885537147522	0.926777780056	1.17901933193207	1.17907071113586
119	0.728938519954681	0.926777780056	1.17907071113586	1.17912209033966
120	0.729021668434143	0.926777780056	1.17912209033966	1.17917346954346
121	0.72910475730896	0.926777780056	1.17917346954346	1.17922484874725
122	0.729187846183777	0.926777780056	1.17922484874725	1.17927622795105
123	0.729270994663239	0.926777780056	1.17927622795105	1.17932772636414
124	0.729354023933411	0.926777780056	1.17932772636414	1.17937898635864
125	0.729437112808228	0.926777780056	1.17937898635864	1.17943036556244
126	0.7295201420784	0.926777780056	1.17943036556244	1.17948174476624
127	0.729603171348572	0.926777780056	1.17948174476624	1.17953312397003
128	0.729686200618744	0.926777780056	1.17953300476074	1.17958450317383
129	0.729769170284271	0.926777780056	1.17958450317383	1.17963576316833
130	0.729852139949799	0.926777780056	1.17963576316833	1.17968714237213
131	0.729935109615326	0.926777780056	1.17968714237213	1.17973840236664
132	0.730018019676209	0.926777780056	1.17973840236664	1.17978978157043
133	0.730100989341736	0.926777780056	1.17978978157043	1.17984104156494
134	0.730183959007263	0.926777780056	1.17984104156494	1.17989242076874
135	0.730266809463501	0.926777780056	1.17989242076874	1.17994368076324
136	0.730349719524384	0.926777780056	1.17994368076324	1.17999505996704
137	0.730432569980621	0.926777780056	1.17999505996704	1.18004631996155
138	0.730515480041504	0.926777780056	1.18004631996155	1.18009757995605
139	0.730598270893097	0.926777780056	1.18009757995605	1.18014883995056
140	0.730681121349335	0.926777780056	1.18014883995056	1.18020021915436
141	0.730763912200928	0.926777780056	1.18020009994507	1.18025147914886
142	0.730846703052521	0.926777780056	1.18025147914886	1.18030261993408
143	0.730929493904114	0.926777780056	1.18030261993408	1.18035399913788
144	0.731012284755707	0.926777780056	1.18035399913788	1.1804051399231
145	0.731095016002655	0.926777780056	1.1804051399231	1.1804563999176
146	0.731177747249603	0.926777780056	1.1804563999176	1.18050765991211
147	0.731260478496552	0.926777780056	1.18050765991211	1.18055891990662
148	0.7313432097435	0.926777780056	1.18055891990662	1.18061017990112
149	0.731425821781158	0.926777780056	1.18061006069183	1.18066132068634
150	0.731508493423462	0.926777780056	1.18066132068634	1.18071258068085
151	0.731591165065765	0.926777780056	1.18071258068085	1.18076372146606
152	0.731673836708069	0.926777780056	1.18076372146606	1.18081498146057
153	0.731756448745728	0.926777780056	1.18081498146057	1.18086624145508
154	0.731839060783386	0.926777780056	1.18086624145508	1.1809173822403
155	0.731921672821045	0.926777780056	1.1809173822403	1.18096852302551
156	0.732004225254059	0.926777780056	1.18096852302551	1.18101978302002
157	0.732086777687073	0.926777780056	1.18101978302002	1.18107092380524
158	0.732169330120087	0.926777780056	1.18107092380524	1.18112206459045
159	0.732251882553101	0.926777780056	1.18112206459045	1.18117320537567
160	0.73233437538147	0.926777780056	1.18117320537567	1.18122434616089
161	0.732416927814484	0.926777780056	1.18122434616089	1.18127548694611
162	0.732499361038208	0.926777780056	1.18127548694611	1.18132662773132
163	0.732581853866577	0.926777780056	1.18132662773132	1.18137788772583
164	0.732664287090302	0.926777780056	1.18137776851654	1.18142902851105
165	0.732746779918671	0.926777780056	1.18142902851105	1.18148016929626
166	0.73282915353775	0.926777780056	1.18148005008698	1.18153119087219
167	0.73291152715683	0.926777780056	1.18153119087219	1.18158233165741
168	0.732994019985199	0.926777780056	1.18158233165741	1.18163335323334
169	0.733076333999634	0.926777780056	1.18163335323334	1.18168449401855
170	0.733158707618713	0.926777780056	1.18168449401855	1.18173563480377
171	0.733241021633148	0.926777780056	1.18173551559448	1.1817866563797
172	0.733323395252228	0.926777780056	1.1817866563797	1.18183779716492
173	0.733405709266663	0.926777780056	1.18183767795563	1.18188881874084
174	0.733488023281097	0.926777780056	1.18188881874084	1.18193984031677
